iter	Accuracy	Logloss
0	0.9162995595	0.6287842667
1	0.936123348	0.5759519142
2	0.936123348	0.5240592988
3	0.936123348	0.4834301323
4	0.9383259912	0.4346091452
5	0.9537444934	0.4066900787
6	0.9537444934	0.3713214224
7	0.9471365639	0.3499180094
8	0.9581497797	0.3132372503
9	0.9647577093	0.2872579006
10	0.9669603524	0.2645171176
11	0.9647577093	0.2469503243
12	0.9647577093	0.2321928152
13	0.9691629956	0.2214000701
14	0.9757709251	0.2121271733
15	0.9713656388	0.1995232291
16	0.9757709251	0.1904403899
17	0.9779735683	0.181676987
18	0.9801762115	0.1740379589
19	0.9801762115	0.16876192
20	0.9823788546	0.1607478644
21	0.9823788546	0.1556819548
22	0.9823788546	0.1480261585
23	0.9823788546	0.1407981775
24	0.9823788546	0.1362987921
25	0.9823788546	0.1305000189
26	0.9845814978	0.1276940107
27	0.986784141	0.1234197305
28	0.9845814978	0.1188890302
29	0.9845814978	0.1145612909
30	0.9845814978	0.1106986964
31	0.9845814978	0.1075544642
32	0.986784141	0.104388747
33	0.9845814978	0.1015556367
34	0.9889867841	0.09958818355
35	0.9889867841	0.0961318192
36	0.9889867841	0.09318285284
37	0.9889867841	0.09092587957
38	0.9889867841	0.08972122211
39	0.9889867841	0.08777909902
40	0.9889867841	0.08546343931
41	0.9911894273	0.08234702421
42	0.9911894273	0.08017813012
43	0.9911894273	0.07869648842
44	0.9933920705	0.07703469509
45	0.9911894273	0.07582341599
46	0.9933920705	0.07482753727
47	0.9933920705	0.07317540879
48	0.9933920705	0.07107038871
49	0.9933920705	0.06895883431
50	0.9933920705	0.06769979152
51	0.9933920705	0.06669175236
52	0.9933920705	0.06605244734
53	0.9933920705	0.06496219016
54	0.9933920705	0.06373043076
55	0.9933920705	0.06258567899
56	0.9933920705	0.06209297596
57	0.9933920705	0.06072968812
58	0.9933920705	0.06023291635
59	0.9933920705	0.05922642607
60	0.9933920705	0.05865176242
61	0.9933920705	0.05762344185
62	0.9933920705	0.0565043745
63	0.9955947137	0.05570541947
64	0.9955947137	0.05483719671
65	0.9955947137	0.05428303228
66	0.9955947137	0.05389702326
67	0.9955947137	0.05284009798
68	0.9955947137	0.05172219857
69	0.9955947137	0.05086508918
70	0.9955947137	0.04995484153
71	0.9955947137	0.04894487392
72	0.9955947137	0.04822120273
73	0.9955947137	0.04720849617
74	0.9955947137	0.04661451592
75	0.9955947137	0.0458085909
76	0.9955947137	0.04559975767
77	0.9955947137	0.04467058736
78	0.9955947137	0.04421242643
79	0.9955947137	0.04371080848
80	0.9955947137	0.04282481545
81	0.9955947137	0.04256263002
82	0.9955947137	0.04165835651
83	0.9955947137	0.04109966411
84	0.9955947137	0.04072629135
85	0.9955947137	0.03974032797
86	0.9955947137	0.03947180008
87	0.9955947137	0.03927764345
88	0.9955947137	0.0387016212
89	0.9955947137	0.03810134583
90	0.9955947137	0.0377732045
91	0.9955947137	0.03732920374
92	0.9955947137	0.03668276752
93	0.9955947137	0.03629259264
94	0.9955947137	0.03583401088
95	0.9955947137	0.03551504944
96	0.9955947137	0.03513283117
97	0.9955947137	0.03473314239
98	0.9955947137	0.03416860297
99	0.9955947137	0.03333886607
100	0.9955947137	0.0327386954
101	0.9955947137	0.03229831828
102	0.9955947137	0.03200602078
103	0.9955947137	0.03155261302
104	0.9955947137	0.03097100856
105	0.9955947137	0.03052167267
106	0.9977973568	0.0297856981
107	0.9977973568	0.02931685897
108	1	0.02883069866
109	1	0.02839063793
110	1	0.02813090237
111	1	0.02782300762
112	1	0.02745303473
113	1	0.02724826888
114	1	0.02694774627
115	1	0.02658994118
116	1	0.02614831328
117	1	0.02582055226
118	1	0.02551052817
119	1	0.02520090566
120	1	0.024789545
121	1	0.02459716673
122	1	0.02431676759
123	1	0.02411558083
124	1	0.02391487888
125	1	0.02371261661
126	1	0.02336648178
127	1	0.02299763045
128	1	0.0228840603
129	1	0.02255375354
130	1	0.02249250419
131	1	0.02233518153
132	1	0.02182460364
133	1	0.02157610178
134	1	0.02135934604
135	1	0.02129264358
136	1	0.02088515342
137	1	0.02065951951
138	1	0.0203396565
139	1	0.01991946568
140	1	0.01970433926
141	1	0.01948525074
142	1	0.01939222753
143	1	0.0190675731
144	1	0.01879759293
145	1	0.01858628199
146	1	0.01824162373
147	1	0.01804439243
148	1	0.01784944081
149	1	0.01771550528
150	1	0.01760027515
151	1	0.01745733851
152	1	0.01724436864
153	1	0.01708355075
154	1	0.01698976535
155	1	0.01682409026
156	1	0.01669664222
157	1	0.01657563691
158	1	0.01631850299
159	1	0.01622044675
160	1	0.01591778947
161	1	0.01580677934
162	1	0.01576004025
163	1	0.01565171452
164	1	0.0153442408
165	1	0.01521090735
166	1	0.01514088939
167	1	0.01493628129
168	1	0.0148717761
169	1	0.01474026126
170	1	0.0146245093
171	1	0.01456633213
172	1	0.01444151828
173	1	0.01429058338
174	1	0.01421920599
175	1	0.01405279219
176	1	0.01399644334
177	1	0.01385159416
178	1	0.01372340859
179	1	0.01366910224
180	1	0.01361773636
181	1	0.01356787009
182	1	0.01344438864
183	1	0.0133058014
184	1	0.01323197725
185	1	0.01317553504
186	1	0.01298980393
187	1	0.01276664605
188	1	0.01263847053
189	1	0.01248974137
190	1	0.01242348073
191	1	0.01230801106
192	1	0.01220298494
193	1	0.01212967908
194	1	0.01198840424
195	1	0.01186679698
196	1	0.01176100695
197	1	0.01157157115
198	1	0.01148473604
199	1	0.01133479753
